id,time_created,time_updated,number,company_id,vendor_id,status_type_id,order_date,type_id,freight_on_board_type_id,freight_term_type_id,ship_location_type_id,approved_by_id_sfk,total_amount,received_amount,paid_amount,purchase_agent_id_sfk,ship_via_id,required_date,ship_to_id_sfk,vendor_payment_term_id,message,total_landed_amount,total_freight_amount,exception_ind_type_id,vendor_submitted_time,vendor_submitted_employee_sfk,ecommerce_indicator,customer_account_number_sfk,deleted,purchase_order_header,
eb528af6-05d9-11ec-ab18-005056bb008a,2021-08-25 19:23:25.574017,2021-08-25 19:23:25.574017,284146,157dcbe8-05d9-11ec-882f-005056bb008a,b5d47ca4-05d9-11ec-a578-005056bb008a,6,2020-02-14,1,1,2,2,51,86.56,86.56,,51,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-06,7,ab9e5d36-05d9-11ec-91ff-005056bb008a,RACFI PO 9284146 /nB552-92   TAMERA MYHOFFER  $86.56,86.56,,4,,,false,,false,
eb528ba0-05d9-11ec-ab19-005056bb008a,2021-08-25 19:23:25.574033,2021-08-25 19:23:25.574034,284150,157dcbe8-05d9-11ec-882f-005056bb008a,b5d47ca4-05d9-11ec-a578-005056bb008a,1,2020-02-14,1,1,2,2,51,2274.31,2029.79,,51,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-06,7,ab9e5d36-05d9-11ec-91ff-005056bb008a,RACFI PO 9284150,2274.31,,2,,,false,,false,
eb528c40-05d9-11ec-ab1a-005056bb008a,2021-08-25 19:23:25.57405,2021-08-25 19:23:25.57405,16097,157dcbe8-05d9-11ec-882f-005056bb008a,b5d670f4-05d9-11ec-a692-005056bb008a,6,2020-02-17,1,1,2,2,52,225.50,225.50,225.50,52,9b118128-05d9-11ec-a89a-005056bb008a,2020-02-24,6,ab9e697a-05d9-11ec-9200-005056bb008a,Americas Mattress PO 6731 /nSPECIAL ORDER = BYRD,225.50,,2,,,false,,false,
eb528cea-05d9-11ec-ab1b-005056bb008a,2021-08-25 19:23:25.574066,2021-08-25 19:23:25.574067,16098,157dcbe8-05d9-11ec-882f-005056bb008a,b5d670f4-05d9-11ec-a692-005056bb008a,6,2020-02-17,1,1,2,2,52,542.30,542.30,542.30,52,9b118128-05d9-11ec-a89a-005056bb008a,2020-02-24,16,ab9e697a-05d9-11ec-9200-005056bb008a,AMERICAS MATTRESS PO 6724,542.30,,2,,,false,,false,
eb528da8-05d9-11ec-ab1c-005056bb008a,2021-08-25 19:23:25.574086,2021-08-25 19:23:25.574086,16099,157dcbe8-05d9-11ec-882f-005056bb008a,b5d670f4-05d9-11ec-a692-005056bb008a,6,2020-02-17,1,1,2,2,52,520.30,520.30,520.30,52,9b118128-05d9-11ec-a89a-005056bb008a,2020-02-24,16,ab9e697a-05d9-11ec-9200-005056bb008a,AMERICAS MATTRESS PO 6723,520.30,,2,,,false,,false,
eb528e48-05d9-11ec-ab1d-005056bb008a,2021-08-25 19:23:25.574102,2021-08-25 19:23:25.574102,16100,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4e158-05d9-11ec-a5bc-005056bb008a,6,2020-02-17,1,1,2,2,52,550.00,550.00,550.00,52,9b118128-05d9-11ec-a89a-005056bb008a,2020-02-27,15,ab9e697a-05d9-11ec-9200-005056bb008a,Thomasville could not locate the PO for these items,550.00,,2,,,false,,false,
eb528ef2-05d9-11ec-ab1e-005056bb008a,2021-08-25 19:23:25.574119,2021-08-25 19:23:25.574119,16101,157dcbe8-05d9-11ec-882f-005056bb008a,b5d6aa24-05d9-11ec-a6b2-005056bb008a,6,2020-02-18,1,2,2,2,52,58.00,58.00,,52,9b118128-05d9-11ec-a89a-005056bb008a,2020-02-26,1,ab9e5d36-05d9-11ec-91ff-005056bb008a,Sales Order 580 /nSPECIAL ORDER - QUENANN ROBINSON,58.00,,2,,,false,,false,
eb528f9c-05d9-11ec-ab1f-005056bb008a,2021-08-25 19:23:25.574136,2021-08-25 19:23:25.574136,281859,157dcbe8-05d9-11ec-882f-005056bb008a,b5d47ca4-05d9-11ec-a578-005056bb008a,6,2020-02-20,1,1,2,2,52,251.02,251.02,,52,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-12,1,ab9e5d36-05d9-11ec-91ff-005056bb008a,RAC PO 9281859 /nSPECIAL ORDER - /nMakayla Hooks - B217-46 /nAM cust name is Willie Johnson - b219-31,251.02,,2,,,false,,false,
eb529046-05d9-11ec-ab20-005056bb008a,2021-08-25 19:23:25.574153,2021-08-25 19:23:25.574153,16102,157dcbe8-05d9-11ec-882f-005056bb008a,b5d5693e-05d9-11ec-a617-005056bb008a,1,2020-02-20,1,1,2,2,52,1466.00,1230.00,1141.00,52,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-05,1,ab9e697a-05d9-11ec-9200-005056bb008a,Climatic Ticket 4623867,1466.00,,2,,,false,,false,
eb5290e6-05d9-11ec-ab21-005056bb008a,2021-08-25 19:23:25.574169,2021-08-25 19:23:25.574169,16103,157dcbe8-05d9-11ec-882f-005056bb008a,b5d6aa24-05d9-11ec-a6b2-005056bb008a,6,2020-02-21,1,2,2,2,52,605.00,605.00,,52,9b118128-05d9-11ec-a89a-005056bb008a,2020-02-29,10,ab9e5d36-05d9-11ec-91ff-005056bb008a,SO NO - 584 /nRAC PO 10340302 /nSPECIAL ORDER - EVAN MERCER,605.00,,2,,,false,,false,
eb5291ae-05d9-11ec-ab22-005056bb008a,2021-08-25 19:23:25.574189,2021-08-25 19:23:25.574189,16104,157dcbe8-05d9-11ec-882f-005056bb008a,b5d6aa24-05d9-11ec-a6b2-005056bb008a,6,2020-02-21,1,2,2,2,52,899.00,899.00,,52,9b118128-05d9-11ec-a89a-005056bb008a,2020-02-29,6,ab9e5d36-05d9-11ec-91ff-005056bb008a,SO NO 590 /nRAC PO 10340310 /nSPECIAL ORDER - DOUG MIXON WEDDING RING SET,899.00,,2,,,false,,false,
eb529258-05d9-11ec-ab23-005056bb008a,2021-08-25 19:23:25.574206,2021-08-25 19:23:25.574206,16105,157dcbe8-05d9-11ec-882f-005056bb008a,b5d670f4-05d9-11ec-a692-005056bb008a,6,2020-02-21,1,1,2,2,52,130.90,130.90,130.90,52,9b118128-05d9-11ec-a89a-005056bb008a,2020-02-28,16,ab9e697a-05d9-11ec-9200-005056bb008a,AM INVOICE - 6795 /nSPECIAL ORDER - ROPER,130.90,,2,,,false,,false,
eb5292f8-05d9-11ec-ab24-005056bb008a,2021-08-25 19:23:25.574222,2021-08-25 19:23:25.574222,287385,157dcbe8-05d9-11ec-882f-005056bb008a,b5d6b71c-05d9-11ec-a6bb-005056bb008a,6,2020-02-21,1,1,2,2,52,467.00,467.00,,52,9b118128-05d9-11ec-a89a-005056bb008a,2020-02-21,15,ab9e5d36-05d9-11ec-91ff-005056bb008a,RAC PO 9287385 /nSPECIAL ORDER ELISHA COMBS,467.00,,2,,,false,,false,
eb5293a2-05d9-11ec-ab25-005056bb008a,2021-08-25 19:23:25.574239,2021-08-25 19:23:25.574239,928738,157dcbe8-05d9-11ec-882f-005056bb008a,b5d47ca4-05d9-11ec-a578-005056bb008a,6,2020-02-21,1,1,2,2,52,819.97,819.97,,52,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-13,7,ab9e5d36-05d9-11ec-91ff-005056bb008a,RAC PO 9287386,819.97,,2,,,false,,false,
eb529442-05d9-11ec-ab26-005056bb008a,2021-08-25 19:23:25.574255,2021-08-25 19:23:25.574255,16106,157dcbe8-05d9-11ec-882f-005056bb008a,b5d6aa24-05d9-11ec-a6b2-005056bb008a,6,2020-02-21,1,2,2,2,52,784.00,784.00,,52,9b118128-05d9-11ec-a89a-005056bb008a,2020-02-29,14,ab9e5d36-05d9-11ec-91ff-005056bb008a,RAC  PO 10340294 /nSO NO 561 /nSPECIAL ORDER - THOMAS RAMSEY,784.00,,2,,,false,,false,
eb5294ec-05d9-11ec-ab27-005056bb008a,2021-08-25 19:23:25.574272,2021-08-25 19:23:25.574272,287384,157dcbe8-05d9-11ec-882f-005056bb008a,b5d47ca4-05d9-11ec-a578-005056bb008a,6,2020-02-21,1,1,2,2,52,1444.50,1444.50,,52,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-13,15,ab9e5d36-05d9-11ec-91ff-005056bb008a,RAC PO 9287384 /nSPECIAL ORDER /nB106-56 - TRAYON WATKINS /nAA8010147 - TAKISHA PHILLIPS /nB221-31 - SAMUAL COOK,1444.50,,2,,,false,,false,
eb52ad10-05d9-11ec-ab44-005056bb008a,2021-08-25 19:23:25.574889,2021-08-25 19:23:25.57489,293284,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4c164-05d9-11ec-a5ac-005056bb008a,6,2020-03-05,1,1,2,2,51,1403.00,1403.00,,51,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-19,6,ab9e697a-05d9-11ec-9200-005056bb008a,RAC PO 9293284 /nAPRIL PROMO,1403.00,,2,,,false,,false,
eb5295be-05d9-11ec-ab28-005056bb008a,2021-08-25 19:23:25.574293,2021-08-25 19:23:25.574293,287387,157dcbe8-05d9-11ec-882f-005056bb008a,b5d47ca4-05d9-11ec-a578-005056bb008a,6,2020-02-21,1,1,2,2,52,1543.51,1543.51,,52,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-13,16,ab9e5d36-05d9-11ec-91ff-005056bb008a,RAC PO 9287387 /nSPECIAL ORDER - /n1090012 - BILLIE JO HENDRIX /nB271 - LINDA DELOACH /n998041766 - K BELGRAVE /nB304-68 - D FREEMAN - REPLACING BROKEN HEADBOARD /nB560-96 NEEDED TO REPAIR BROKEN SLATS /nB100-14 - MISSING PART FROM ORDER ON BEDROOM,1543.51,,2,,,false,,false,
eb529ae6-05d9-11ec-ab29-005056bb008a,2021-08-25 19:23:25.574425,2021-08-25 19:23:25.574425,284145,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4c164-05d9-11ec-a5ac-005056bb008a,6,2020-02-24,1,1,2,2,52,607.00,607.00,,52,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-09,10,ab9e697a-05d9-11ec-9200-005056bb008a,RAC PO 9284145,607.00,,2,,,false,,false,
eb529b90-05d9-11ec-ab2a-005056bb008a,2021-08-25 19:23:25.574442,2021-08-25 19:23:25.574442,16107,157dcbe8-05d9-11ec-882f-005056bb008a,b5d5dcc0-05d9-11ec-a65f-005056bb008a,6,2020-02-25,1,1,2,2,52,1958.00,1958.00,1958.00,52,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-03,7,ab9e697a-05d9-11ec-9200-005056bb008a,Americas Mattress Invoice 6796,1958.00,,2,,,false,,false,
eb529c3a-05d9-11ec-ab2b-005056bb008a,2021-08-25 19:23:25.574459,2021-08-25 19:23:25.574459,388836,157dcbe8-05d9-11ec-882f-005056bb008a,b5d7538e-05d9-11ec-a704-005056bb008a,6,2020-02-25,1,1,2,2,52,428.00,428.00,,52,9b118128-05d9-11ec-a89a-005056bb008a,2020-02-25,7,ab9e697a-05d9-11ec-9200-005056bb008a,RAC PO 9288836,428.00,,2,,,false,,false,
eb529cda-05d9-11ec-ab2c-005056bb008a,2021-08-25 19:23:25.574475,2021-08-25 19:23:25.574475,288832,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4c164-05d9-11ec-a5ac-005056bb008a,6,2020-02-25,1,1,2,2,52,644.00,644.00,,52,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-10,1,ab9e697a-05d9-11ec-9200-005056bb008a,RAC PO 9288832 /nSPECIAL ORDER - /nSWITCH MARIO MAKER - KATINA DUNHAM,644.00,,2,,,false,,false,
eb529d7a-05d9-11ec-ab2d-005056bb008a,2021-08-25 19:23:25.574491,2021-08-25 19:23:25.574491,16108,157dcbe8-05d9-11ec-882f-005056bb008a,b5d47ca4-05d9-11ec-a578-005056bb008a,2,2020-02-27,1,1,2,2,51,,,,51,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-19,6,ab9e5d36-05d9-11ec-91ff-005056bb008a,,,,2,,,false,,false,
eb529e24-05d9-11ec-ab2e-005056bb008a,2021-08-25 19:23:25.574508,2021-08-25 19:23:25.574508,290133,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4b7dc-05d9-11ec-a5a5-005056bb008a,6,2020-02-28,1,1,2,2,52,262.00,262.00,,52,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-11,15,ab9e697a-05d9-11ec-9200-005056bb008a,RAC PO 9290133 /nSPECIAL ORDER - MR EIRBY,262.00,,2,,,false,,false,
eb529ef6-05d9-11ec-ab2f-005056bb008a,2021-08-25 19:23:25.574529,2021-08-25 19:23:25.574529,16109,157dcbe8-05d9-11ec-882f-005056bb008a,b5d670f4-05d9-11ec-a692-005056bb008a,6,2020-03-02,1,1,2,2,52,264.00,264.00,,52,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-09,6,ab9e697a-05d9-11ec-9200-005056bb008a,AMERICAS MATTRESS 6839 /nSPECIAL ORDER - BED BUG ISSUE,264.00,,2,,,false,,false,
eb529fa0-05d9-11ec-ab30-005056bb008a,2021-08-25 19:23:25.574546,2021-08-25 19:23:25.574546,290132,157dcbe8-05d9-11ec-882f-005056bb008a,b5d47ca4-05d9-11ec-a578-005056bb008a,6,2020-03-02,1,1,2,2,52,1523.25,1523.25,,52,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-23,15,ab9e5d36-05d9-11ec-91ff-005056bb008a,RAC PO 9290132 /nSPECIAL ORDER - /nB271 - TAMMIE WESTBROOK /nB347 - LEANETTA WASHINGTON,1523.25,,2,,,false,,false,
eb52a04a-05d9-11ec-ab31-005056bb008a,2021-08-25 19:23:25.574563,2021-08-25 19:23:25.574563,292097,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4ac7e-05d9-11ec-a59d-005056bb008a,6,2020-03-05,1,1,2,2,51,1273.00,1273.00,,51,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-12,1,ab9e697a-05d9-11ec-9200-005056bb008a,RAC PO 9292097 /nGF63649  JACOB COFFMAN PAID $123 DOWN RECEIPT 1503632,1273.00,,4,,,false,,false,
eb52a0f4-05d9-11ec-ab32-005056bb008a,2021-08-25 19:23:25.57458,2021-08-25 19:23:25.57458,292098,157dcbe8-05d9-11ec-882f-005056bb008a,b5d47ca4-05d9-11ec-a578-005056bb008a,6,2020-03-05,1,1,2,2,51,1531.49,1531.49,,51,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-26,1,ab9e5d36-05d9-11ec-91ff-005056bb008a,RAC PO 9292098 /nSANDY CHAMBERLAIN  PAID $120 DOWN RECEIPT 10115054,1531.49,,4,,,false,,false,
eb52a19e-05d9-11ec-ab33-005056bb008a,2021-08-25 19:23:25.574597,2021-08-25 19:23:25.574597,292103,157dcbe8-05d9-11ec-882f-005056bb008a,b5d47ca4-05d9-11ec-a578-005056bb008a,6,2020-03-05,1,1,2,2,51,508.53,508.53,,51,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-26,1,ab9e5d36-05d9-11ec-91ff-005056bb008a,RAC PO 9292103 /nDANIEL HAGGERTY $50 DOWN RECEIPT 10114563,508.53,,4,,,false,,false,
eb52a23e-05d9-11ec-ab34-005056bb008a,2021-08-25 19:23:25.574613,2021-08-25 19:23:25.574613,293931,157dcbe8-05d9-11ec-882f-005056bb008a,b5d47ca4-05d9-11ec-a578-005056bb008a,6,2020-03-05,1,1,2,2,51,334.33,334.33,,51,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-26,1,ab9e5d36-05d9-11ec-91ff-005056bb008a,RAC PO 9293931 /nLIBBEY DENNEY $120 DOWN RECEIPT 10115584,334.33,,4,,,false,,false,
eb52a306-05d9-11ec-ab35-005056bb008a,2021-08-25 19:23:25.574633,2021-08-25 19:23:25.574633,292021,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4e158-05d9-11ec-a5bc-005056bb008a,2,2020-03-05,1,1,2,2,51,,,,51,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-15,6,ab9e697a-05d9-11ec-9200-005056bb008a,RAC PO 9290212,,,2,,,false,,false,
eb52a3a6-05d9-11ec-ab36-005056bb008a,2021-08-25 19:23:25.574649,2021-08-25 19:23:25.574649,292012,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4e158-05d9-11ec-a5bc-005056bb008a,4,2020-03-05,1,1,2,2,51,,,,51,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-15,16,ab9e697a-05d9-11ec-9200-005056bb008a,RAC PO 9290212,,,2,,,false,,false,
eb52a446-05d9-11ec-ab37-005056bb008a,2021-08-25 19:23:25.574665,2021-08-25 19:23:25.574665,290212,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4e158-05d9-11ec-a5bc-005056bb008a,6,2020-03-05,1,1,2,2,51,1100.00,1100.00,,51,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-15,6,ab9e697a-05d9-11ec-9200-005056bb008a,RAC PO 9290212,1100.00,,2,,,false,,false,
eb52a4f0-05d9-11ec-ab38-005056bb008a,2021-08-25 19:23:25.574682,2021-08-25 19:23:25.574682,292211,157dcbe8-05d9-11ec-882f-005056bb008a,b5d47ca4-05d9-11ec-a578-005056bb008a,6,2020-03-05,1,1,2,2,51,2853.87,2853.87,,51,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-26,6,ab9e5d36-05d9-11ec-91ff-005056bb008a,RAC PO 9292211,2853.87,,2,,,false,,false,
eb52a59a-05d9-11ec-ab39-005056bb008a,2021-08-25 19:23:25.574699,2021-08-25 19:23:25.574699,293282,157dcbe8-05d9-11ec-882f-005056bb008a,b5d47ca4-05d9-11ec-a578-005056bb008a,6,2020-03-05,1,1,2,2,51,3059.00,3059.00,,51,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-26,6,ab9e5d36-05d9-11ec-91ff-005056bb008a,RAC PO 9293282 /nAPRIL PROMO,3059.00,,3,,,false,,false,
eb52a63a-05d9-11ec-ab3a-005056bb008a,2021-08-25 19:23:25.574715,2021-08-25 19:23:25.574715,293941,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4ac7e-05d9-11ec-a59d-005056bb008a,6,2020-03-05,1,1,2,2,51,1992.25,1992.25,,51,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-12,6,ab9e697a-05d9-11ec-9200-005056bb008a,RAC PO 9293941,1992.25,,2,,,false,,false,
eb52a702-05d9-11ec-ab3b-005056bb008a,2021-08-25 19:23:25.574735,2021-08-25 19:23:25.574735,294020,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4b7dc-05d9-11ec-a5a5-005056bb008a,6,2020-03-05,1,1,2,2,51,507.00,507.00,,51,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-17,6,ab9e697a-05d9-11ec-9200-005056bb008a,RAC PO 9294020,507.00,,2,,,false,,false,
eb52a7a2-05d9-11ec-ab3c-005056bb008a,2021-08-25 19:23:25.574751,2021-08-25 19:23:25.574751,294021,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4b7dc-05d9-11ec-a5a5-005056bb008a,6,2020-03-05,1,1,2,2,51,3693.00,3693.00,,51,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-17,6,ab9e697a-05d9-11ec-9200-005056bb008a,RAC PO 9294021,3693.00,,2,,,false,,false,
eb52a84c-05d9-11ec-ab3d-005056bb008a,2021-08-25 19:23:25.574768,2021-08-25 19:23:25.574768,293901,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4ac7e-05d9-11ec-a59d-005056bb008a,6,2020-03-05,1,1,2,2,51,1325.80,1325.80,,51,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-12,16,ab9e697a-05d9-11ec-9200-005056bb008a,RAC PO 9293901,1325.80,,2,,,false,,false,
eb52a8ec-05d9-11ec-ab3e-005056bb008a,2021-08-25 19:23:25.574784,2021-08-25 19:23:25.574784,292101,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4e158-05d9-11ec-a5bc-005056bb008a,6,2020-03-05,1,1,2,2,51,2045.00,2045.00,,51,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-15,7,ab9e697a-05d9-11ec-9200-005056bb008a,,2045.00,,2,,,false,,false,
eb52a996-05d9-11ec-ab3f-005056bb008a,2021-08-25 19:23:25.574801,2021-08-25 19:23:25.574801,16110,157dcbe8-05d9-11ec-882f-005056bb008a,b5d5dcc0-05d9-11ec-a65f-005056bb008a,6,2020-03-05,1,1,2,2,52,661.88,661.88,661.88,52,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-12,14,ab9e697a-05d9-11ec-9200-005056bb008a,King Mattress ORDER = STOCK /nAMERICAS MATTRESS INVOICE - 6829,661.88,,2,,,false,,false,
eb52aa4a-05d9-11ec-ab40-005056bb008a,2021-08-25 19:23:25.574819,2021-08-25 19:23:25.574819,294024,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4e158-05d9-11ec-a5bc-005056bb008a,1,2020-03-05,1,1,2,2,52,1350.00,370.00,,52,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-15,15,ab9e697a-05d9-11ec-9200-005056bb008a,RAC PO - 9294024 /nSPECIAL ORDER - /nASHLEY GULSBY - WTW4955HW,1350.00,,2,,,false,,false,
eb52aaf4-05d9-11ec-ab41-005056bb008a,2021-08-25 19:23:25.574836,2021-08-25 19:23:25.574836,292100,157dcbe8-05d9-11ec-882f-005056bb008a,b5d47ca4-05d9-11ec-a578-005056bb008a,6,2020-03-05,1,1,2,2,51,860.68,860.68,,51,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-26,7,ab9e5d36-05d9-11ec-91ff-005056bb008a,RAC PO 9292100 /nB552-46 TAMERA MYHOFFER PAID $40.00 RECEIPT 70117872,860.68,,4,,,false,,false,
eb52abbc-05d9-11ec-ab42-005056bb008a,2021-08-25 19:23:25.574856,2021-08-25 19:23:25.574856,293283,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4ac7e-05d9-11ec-a59d-005056bb008a,6,2020-03-05,1,1,2,2,51,1992.18,1992.18,,51,9b118128-05d9-11ec-a89a-005056bb008a,2020-03-12,6,ab9e697a-05d9-11ec-9200-005056bb008a,RAC PO 9293283 /nAPRIL PROMO,1992.18,,2,,,false,,false,
